States,Plant_name,Owner_name,Coutry_name,LAT,LON,net_caol_generation,net_oil_generation,net_gas_generation,net_nuclear_generation,net_hydro_generation,new_biomass_generation,net_wind_generation,net_solar_generation,net_geothermal_generation,net_fossil_generation,net_unknownfuel_generation,net_nonrenewables_generation,net_renewables_generation,net_nonhydrorenewables_generations,net_combustion_generation,net_noncombusition_generation,coal_generation_percentage,oil_generation_percentage,gas_generation_percentage,nuclear_generation_percentage,hydro_generation_percentage,biomass_generation_percentage,wind_generation_percentage,solar_generation_percentage,geothermal_generation_percentage,fossile_generation_percentage,unknowfuel_genertion_percentage,nonrenewable_generation_percentage,renewable_generation_percentage,nonhydrorenewable_generation_percentage,combustion_generation_percentage,noncombustion_generation_percentage
CA,Creed Energy Center,Pacific Gas & Electric Co,Solano,38.242158,-121.854722,0,0,"11,763",0,0,0,0,0,0,0,0,"11,763",0,0,"11,763",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Cresta,Pacific Gas & Electric Co,Butte,39.825907,-121.409687,0,0,0,0,"371,172",0,0,0,0,0,0,0,"371,172",0,0,"371,172",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Crockett Cogen Project,Pacific Gas & Electric Co,Contra Costa,38.0569,-122.2161,0,0,"1,529,666",0,0,0,0,0,0,0,0,"1,529,666",0,0,"1,529,666",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Crown Cooling Facility,Imperial Irrigation District,Imperial,32.967222,-115.5325,0,0,0,0,0,0,0,"1,731",0,0,0,0,"1,731","1,731",0,"1,731",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,CSD 2 - Heritage High,Pacific Gas & Electric Co,Contra Costa,37.921944,-121.755556,0,0,0,0,0,0,0,"2,002",0,0,0,0,"2,002","2,002",0,"2,002",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,CSD 2- Freedom High,Pacific Gas & Electric Co,Contra Costa,37.969722,-121.719444,0,0,0,0,0,0,0,"1,483",0,0,0,0,"1,483","1,483",0,"1,483",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,CST001 McCarthy Fuel Cell,Pacific Gas & Electric Co.,Santa Clara,37.40553,-121.91676,0,0,"9,512",0,0,0,0,0,0,0,0,"9,512",0,0,"9,512",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,CSU East Bay,Pacific Gas & Electric Co,Alameda,37.658889,-122.059444,0,0,"4,678",0,0,0,0,0,0,0,0,"4,678",0,0,"4,678",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,CSU Fresno Solar Project,Pacific Gas & Electric Co,Fresno,36.809841,-119.741665,0,0,0,0,0,0,0,"1,485",0,0,0,0,"1,485","1,485",0,"1,485",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,CSU Long Beach,Southern California Edison Co,Los Angeles,33.78383,-118.10796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,CSU Long Beach Lots 7 & 14,Southern California Edison Co,Los Angeles,33.78104,-118.11357,0,0,0,0,0,0,0,"7,289",0,0,0,0,"7,289","7,289",0,"7,289",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,CSU Northridge Plant,Los Angeles Department of Water & Power,Los Angeles,34.243333,-118.530556,0,0,0,0,0,0,0,910,0,0,0,0,910,910,0,910,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,CSUCI Site Authority,Southern California Edison Co,Ventura,34.161951,-119.047916,0,0,"2,412",0,0,0,0,0,0,0,0,"2,412",0,0,"2,412",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,CSUF Nutwood Solar,Southern California Edison Co,Orange,33.87912,-117.8887,0,0,0,0,0,0,0,"3,048",0,0,0,0,"3,048","3,048",0,"3,048",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,CSUF State College,Southern California Edison Co,Orange,33.87912,-117.8887,0,0,0,0,0,0,0,"1,650",0,0,0,0,"1,650","1,650",0,"1,650",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,CSUF Trigeneration,Southern California Edison Co,Orange,33.880638,-117.88656,0,0,"28,249",0,0,0,0,"5,699",0,0,0,"28,249","5,699","5,699","28,249","5,699",0.0%,0.0%,83.2%,0.0%,0.0%,0.0%,0.0%,16.8%,0.0%,0.0%,0.0%,83.2%,16.8%,16.8%,83.2%,16.8%
CA,CTV Power Purchase Contract Trust,Southern California Edison Co,Kern,35.0583,-118.3083,0,0,0,0,0,0,"11,048",0,0,0,0,0,"11,048","11,048",0,"11,048",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,"Cuyama Solar, LLC",Pacific Gas & Electric Co,Santa Barbara,34.901,-119.596,0,0,0,0,0,0,0,"103,234",0,0,0,0,"103,234","103,234",0,"103,234",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Cuyamaca Peak Energy,San Diego Gas & Electric Co,San Diego,32.796491,-116.972071,0,0,"7,037",0,0,0,0,0,0,0,0,"7,037",0,0,"7,037",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Cymric 31X Cogen,Pacific Gas & Electric Co,Kern,35.3639,-119.6592,0,0,"44,826",0,0,0,0,0,0,0,0,"44,826",0,0,"44,826",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Cymric 36W Cogen,Pacific Gas & Electric Co,Kern,35.3633,-119.6756,0,0,"72,204",0,0,0,0,0,0,0,0,"72,204",0,0,"72,204",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Cymric 6Z Cogen,Pacific Gas & Electric Co,Kern,35.346102,-119.643431,0,0,"43,041",0,0,0,0,0,0,0,0,"43,041",0,0,"43,041",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,D'Arrigo Brothers - Phase 4,Pacific Gas & Electric Co.,Monterey,36.616,-121.636,0,0,0,0,0,0,0,"3,500",0,0,0,0,"3,500","3,500",0,"3,500",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,DATS,Southern California Edison Co,Orange,33.70731,-117.89108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,De Sabla,Pacific Gas & Electric Co,Butte,39.869265,-121.631819,0,0,0,0,"54,574",0,0,0,0,0,0,0,"54,574",0,0,"54,574",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Deadwood Creek,Pacific Gas & Electric Co,Yuba,39.53,-121.095833,0,0,0,0,"4,892",0,0,0,0,0,0,0,"4,892",0,0,"4,892",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Dedeaux,Los Angeles Department of Water & Power,Los Angeles,34.013113,-118.241894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Deer Creek PH,Pacific Gas & Electric Co,Nevada,39.29807,-120.8443,0,0,0,0,"16,199",0,0,0,0,0,0,0,"16,199",0,0,"16,199",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Del Ranch Company,Imperial Irrigation District,Imperial,33.1646,-115.616,0,0,0,0,0,0,0,0,"311,408",0,0,0,"311,408","311,408",0,"311,408",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,"Delano Energy Center, LLC",Southern California Edison Co,Tulare,35.790864,-119.294469,0,0,"6,710",0,0,0,0,0,0,0,0,"6,710",0,0,"6,710",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Delano Land 1,Pacific Gas & Electric Co,Kern,35.761217,-119.344408,0,0,0,0,0,0,0,"2,023",0,0,0,0,"2,023","2,023",0,"2,023",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,"Delta Energy Center, LLC",Pacific Gas & Electric Co,Contra Costa,38.0169,-121.8439,0,0,"3,533,557",0,0,0,0,0,0,0,0,"3,533,557",0,0,"3,533,557",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Depot Park Solar System,Sacramento Municipal Util Dist,Sacramento,38.515,-121.398333,0,0,0,0,0,0,0,"5,662",0,0,0,0,"5,662","5,662",0,"5,662",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Dept of General Services -FTB,Sacramento Municipal Util Dist,Sacramento,38.565,-121.343,0,0,0,0,0,0,0,"5,223",0,0,0,0,"5,223","5,223",0,"5,223",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Desert Green Solar Farm LLC,San Diego Gas & Electric Co,San Diego,33.27055,-116.34805,0,0,0,0,0,0,0,"15,478",0,0,0,0,"15,478","15,478",0,"15,478",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,"Desert Harvest, LLC",Southern California Edison Co,Riverside,33.8,-115.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Desert Hot Springs Solar,Southern California Edison Co,Riverside,33.923056,-116.53,0,0,0,0,0,0,0,"6,252",0,0,0,0,"6,252","6,252",0,"6,252",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Desert Quartzite,Southern California Edison Co,Riverside,33.565,-114.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,"Desert Sunlight 250, LLC",Southern California Edison Co,Riverside,33.8055,-115.3947,0,0,0,0,0,0,0,"603,732",0,0,0,0,"603,732","603,732",0,"603,732",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,"Desert Sunlight 300, LLC",Southern California Edison Co,Riverside,33.823056,-115.393889,0,0,0,0,0,0,0,"695,267",0,0,0,0,"695,267","695,267",0,"695,267",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Desert View Power,Imperial Irrigation District,Riverside,33.586,-116.0873,0,0,"3,934",0,0,"338,364",0,0,0,0,0,"3,934","338,364","338,364","342,298",0,0.0%,0.0%,1.1%,0.0%,0.0%,98.9%,0.0%,0.0%,0.0%,0.0%,0.0%,1.1%,98.9%,98.9%,100.0%,0.0%
CA,DESI-1 Battery Energy Storage Facility,Southern California Edison Co,Orange,33.799248,-117.873371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,DESI-2 Battery Storage Facility,Southern California Edison Co,Orange,33.7357,-117.915286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Devil Canyon,Southern California Edison Co,San Bernardino,34.2056,-117.3344,0,0,0,0,"1,249,345",0,0,0,0,0,0,0,"1,249,345",0,0,"1,249,345",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,DGS Central California Womens Facility,Pacific Gas & Electric Co.,Madera,37.089701,-120.149966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,DGS Central Utility Plant,Sacramento Municipal Util Dist,Sacramento,38.573889,-121.501389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,DGS Wasco State Prison,Pacific Gas & Electric Co.,Kern,35.593903,-119.407215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Diablo Canyon,Pacific Gas & Electric Co,San Luis Obispo,35.211536,-120.855542,0,0,0,"16,165,384",0,0,0,0,0,0,0,"16,165,384",0,0,0,"16,165,384",0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%
CA,Diablo Energy Storage,Pacific Gas & Electric Co.,Contra Costa,38.028792,-121.900596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Diablo Winds LLC,Pacific Gas & Electric Co,Alameda,37.763653,-121.614392,0,0,0,0,0,0,"54,003",0,0,0,0,0,"54,003","54,003",0,"54,003",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Diamond Valley Lake,Southern California Edison Co,Riverside,33.6808,-117.0698,0,0,0,0,"18,104",0,0,0,0,0,0,0,"18,104",0,0,"18,104",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Diamond Valley Solar Project,Southern California Edison Co,Riverside,33.713056,-117.0725,0,0,0,0,0,0,0,"2,414",0,0,0,0,"2,414","2,414",0,"2,414",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Difwind Farms Ltd I,Southern California Edison Co,Riverside,33.898856,-116.57281,0,0,0,0,0,0,204,0,0,0,0,0,204,204,0,204,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Difwind Farms Ltd II,Southern California Edison Co,Riverside,33.893685,-116.567811,0,0,0,0,0,0,33,0,0,0,0,0,33,33,0,33,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Difwind Farms Ltd V,Southern California Edison Co,Riverside,33.887401,-116.578231,0,0,0,0,0,0,"5,805",0,0,0,0,0,"5,805","5,805",0,"5,805",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Difwind Farms Ltd VI,Southern California Edison Co,Kern,35.0506,-118.1714,0,0,0,0,0,0,"23,451",0,0,0,0,0,"23,451","23,451",0,"23,451",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Difwind Farms Ltd VII,Pacific Gas & Electric Co,Alameda,37.7581,-121.5253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Difwind Farms Ltd VIII,Southern California Edison Co,Kern,35.0506,-118.1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Dillon Wind LLC,Southern California Edison Co,Riverside,33.9393,-116.5527,0,0,0,0,0,0,"146,963",0,0,0,0,0,"146,963","146,963",0,"146,963",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Dinosaur Point,Pacific Gas & Electric Co,Merced,37.0478,-121.1708,0,0,0,0,0,0,"13,972",0,0,0,0,0,"13,972","13,972",0,"13,972",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Dinuba Energy,Pacific Gas & Electric Co,Tulare,36.571485,-119.419176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Dinuba Wastewater Treatment Plant,Pacific Gas & Electric Co,Tulare,36.538056,-119.426388,0,0,0,0,0,0,0,"1,594",0,0,0,0,"1,594","1,594",0,"1,594",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Dion R Holm,Pacific Gas & Electric Co,Tuolumne,37.896649,-119.9675,0,0,0,0,"608,291",0,0,0,0,0,0,0,"608,291",0,0,"608,291",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Disney Prospect,Los Angeles Department of Water & Power,Los Angeles,34.083387,-118.43378,0,0,"7,374",0,0,0,0,0,0,0,0,"7,374",0,0,"7,374",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Division 1,Southern California Edison Co,Los Angeles,34.708333,-118.130556,0,0,0,0,0,0,0,"3,095",0,0,0,0,"3,095","3,095",0,"3,095",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Division 2,Southern California Edison Co,Los Angeles,34.708333,-118.130556,0,0,0,0,0,0,0,"1,938",0,0,0,0,"1,938","1,938",0,"1,938",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Division 3,Southern California Edison Co,Los Angeles,34.708333,-118.130556,0,0,0,0,0,0,0,"2,013",0,0,0,0,"2,013","2,013",0,"2,013",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Dome Project,Pacific Gas & Electric Co,Kern,35.220833,-119.583056,0,0,"47,785",0,0,0,0,0,0,0,0,"47,785",0,0,"47,785",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Dominguez Plant,Southern California Edison Co,Los Angeles,33.8431,-118.2347,0,0,0,0,0,0,0,0,0,0,"12,074","12,074",0,0,"12,074",0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Don Lee BESS 1 LLC,San Diego Gas & Electric Co,San Diego,33.128685,-117.12118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Don Pedro,Turlock Irrigation District,Tuolumne,37.695994,-120.420152,0,0,0,0,"359,340",0,0,0,0,0,0,0,"359,340",0,0,"359,340",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Donald Von Raesfeld,City of Santa Clara - (CA),Santa Clara,37.3767,-121.9508,0,0,"659,073",0,0,0,0,0,0,0,0,"659,073",0,0,"659,073",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Donnells,Pacific Gas & Electric Co,Tuolumne,38.246656,-120.034072,0,0,0,0,"302,325",0,0,0,0,0,0,0,"302,325",0,0,"302,325",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Double C Generation Limited Partnership,Pacific Gas & Electric Co,Kern,35.5005,-119.046,0,0,"16,414",0,0,0,0,0,0,0,0,"16,414",0,0,"16,414",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Downey,Southern California Edison Co,Los Angeles,33.919368,-118.128919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Drew Solar LLC,San Diego Gas & Electric Co,Imperial,32.687195,-115.665593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Drews Generating Facility,City of Colton - (CA),San Bernardino,34.0609,-117.3532,0,0,414,0,0,0,0,0,0,0,0,414,0,0,414,0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Drop 1,Imperial Irrigation District,Imperial,32.711611,-114.942666,0,0,0,0,"8,242",0,0,0,0,0,0,0,"8,242",0,0,"8,242",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Drop 2 (CA),Imperial Irrigation District,Imperial,32.705435,-115.030975,0,0,0,0,"40,000",0,0,0,0,0,0,0,"40,000",0,0,"40,000",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Drop 3 (CA),Imperial Irrigation District,Imperial,32.705428,-115.126103,0,0,0,0,"41,002",0,0,0,0,0,0,0,"41,002",0,0,"41,002",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Drop 4,Imperial Irrigation District,Imperial,32.705341,-115.219067,0,0,0,0,"84,947",0,0,0,0,0,0,0,"84,947",0,0,"84,947",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Drop 5,Imperial Irrigation District,Imperial,32.673097,-115.392026,0,0,0,0,"10,382",0,0,0,0,0,0,0,"10,382",0,0,"10,382",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Drum 1,Pacific Gas & Electric Co,Placer,39.256873,-120.767437,0,0,0,0,"73,340",0,0,0,0,0,0,0,"73,340",0,0,"73,340",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Drum 2,Pacific Gas & Electric Co,Placer,39.257388,-120.767046,0,0,0,0,"278,490",0,0,0,0,0,0,0,"278,490",0,0,"278,490",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,DSH (CA) - Coalinga State Hospital,Pacific Gas & Electric Co,Fresno,36.13726,-120.218453,0,0,0,0,0,0,0,"4,666",0,0,0,0,"4,666","4,666",0,"4,666",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,DTE Stockton,Pacific Gas & Electric Co,San Joaquin,37.943633,-121.330433,0,0,"8,850",0,0,"366,702",0,0,0,0,0,"8,850","366,702","366,702","375,552",0,0.0%,0.0%,2.4%,0.0%,0.0%,97.6%,0.0%,0.0%,0.0%,0.0%,0.0%,2.4%,97.6%,97.6%,100.0%,0.0%
CA,Dulles,Southern California Edison Co,Riverside,34.030119,-117.517753,0,0,0,0,0,0,0,"2,557",0,0,0,0,"2,557","2,557",0,"2,557",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Dutch Flat,Pacific Gas & Electric Co,Placer,39.216985,-120.835587,0,0,0,0,"67,004",0,0,0,0,0,0,0,"67,004",0,0,"67,004",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
